,Timestamp,cpu_usage_idle [Avg] [%],cpu_usage_iowait [Avg] [%],cpu_usage_user [Avg] [%],disk_used_percent [Avg] [%],diskio_io_time [Max] [ms],diskio_read_bytes [Sum] [Bytes],diskio_reads [Sum] [n],diskio_write_bytes [Sum] [Bytes],diskio_writes [Sum] [n],mem_used [Avg] [Bytes],mem_used_percent [Avg] [%],net_bytes_recv [Sum] [Bytes],net_bytes_sent [Sum] [Bytes],net_packets_recv [Sum] [n],net_packets_sent [Sum] [n],swap_used_percent [Avg] [%],procstat_cpu_time [Max] [],procstat_cpu_time_idle [Max] [],procstat_cpu_time_iowait [Max] [],procstat_cpu_time_user [Max] [],procstat_cpu_usage [Avg] [%],procstat_memory_rss [Avg] [Bytes],procstat_memory_swap [Avg] [Bytes],procstat_memory_vms [Avg] [Bytes],procstat_num_threads [Max] [],procstat_read_bytes [Sum] [Bytes],procstat_read_count [Sum] [],procstat_write_bytes [Sum] [Bytes],procstat_write_count [Sum] []
0,2023-07-05T10:33:40+00:00,50.77241843271225,44.64569707647903,3.8293676323882715,39.29156980749814,,,,,,280973312.0,3.451480427841281,,,,,0.0,,,,,,,,,,,,,
1,2023-07-05T10:33:50+00:00,99.79959919839683,0.0,0.15030060120240316,39.29148997225604,12.0,0.0,0.0,180224.0,10.0,282001408.0,3.464109574704674,9381.0,13983.0,34.0,31.0,0.0,,,,,,,,,,,,,
2,2023-07-05T10:34:00+00:00,99.86658322485391,0.033333333333338544,0.08339173758970087,39.29148997225604,36.0,0.0,0.0,335872.0,22.0,281980928.0,3.4638579980739292,8844.0,11219.0,34.0,34.0,0.0,,,,,,,,,,,,,
3,2023-07-05T10:34:10+00:00,99.7999666333,0.050000000000013735,0.10003336670003347,39.29148997225604,20.0,8192.0,2.0,2015232.0,232.0,281980928.0,3.4638579980739292,8233.0,8377.0,28.0,23.0,0.0,,,,,,,,,,,,,
4,2023-07-05T10:34:20+00:00,99.86659993326661,0.0,0.05001668335001641,39.29148997225604,8.0,0.0,0.0,49152.0,6.0,281968640.0,3.4637070520954825,9001.0,11320.0,37.0,35.0,0.0,,,,,,,,,,,,,
5,2023-07-05T10:34:30+00:00,99.93326659993333,0.0,0.06673340006673424,39.29148997225604,0.0,0.0,0.0,0.0,0.0,281968640.0,3.4637070520954825,1952.0,5746.0,16.0,16.0,0.0,,,,,,,,,,,,,
6,2023-07-05T10:34:40+00:00,99.84994162079363,0.0,0.08334167083541731,39.29148997225604,0.0,0.0,0.0,0.0,0.0,281968640.0,3.4637070520954825,9517.0,11910.0,46.0,45.0,0.0,,,,,,,,,,,,,
7,2023-07-05T10:34:50+00:00,99.89994995829585,0.0,0.06668334167083546,39.29148997225604,4.0,0.0,0.0,24576.0,6.0,281968640.0,3.4637070520954825,1344.0,5026.0,8.0,8.0,0.0,,,,,,,,,,,,,
8,2023-07-05T10:35:00+00:00,99.8000999000999,0.0,0.13326673326673336,39.29148997225604,0.0,0.0,0.0,0.0,0.0,282742784.0,3.4732166487376386,8708.0,11021.0,31.0,31.0,0.0,,,,,,,,,,,,,
9,2023-07-05T10:35:10+00:00,99.98330829577701,0.0,0.016691704223000838,39.29148997225604,0.0,0.0,0.0,0.0,0.0,283000832.0,3.476386514285024,1344.0,5026.0,8.0,8.0,0.0,,,,,,,,,,,,,
10,2023-07-05T10:35:20+00:00,99.89989989989989,0.0,0.10010010010010167,39.29148997225604,0.0,0.0,0.0,0.0,0.0,283258880.0,3.4795563798324096,8323.0,8841.0,30.0,29.0,0.0,,,,,,,,,,,,,
11,2023-07-05T10:35:30+00:00,99.76649983316649,0.0,0.18348348348348167,39.29148997225604,4.0,360448.0,4.0,0.0,0.0,287465472.0,3.5312302197874077,8980.0,38532.0,36.0,46.0,0.0,,,,,,,,,,,,,
12,2023-07-05T10:35:40+00:00,99.84966589816207,0.0,0.06680026720106967,39.29148997225604,0.0,0.0,0.0,0.0,0.0,287465472.0,3.5312302197874077,9580.0,12087.0,43.0,44.0,0.0,,,,,,,,,,,,,
13,2023-07-05T10:35:50+00:00,100.0,0.0,0.0,39.29148997225604,0.0,0.0,0.0,0.0,0.0,287465472.0,3.5312302197874077,1298.0,4972.0,7.0,7.0,0.0,,,,,,,,,,,,,
14,2023-07-05T10:36:00+00:00,99.88320815385987,0.0,0.10011684197140336,39.29148997225604,0.0,0.0,0.0,0.0,0.0,287465472.0,3.5312302197874077,8668.0,10967.0,30.0,30.0,0.0,,,,,,,,,,,,,
15,2023-07-05T10:36:10+00:00,99.9666666666667,0.0,0.033333333333332625,39.29148997225604,0.0,0.0,0.0,0.0,0.0,287723520.0,3.534400085334793,1344.0,5026.0,8.0,8.0,0.0,,,,,,,,,,,,,
16,2023-07-05T10:36:20+00:00,99.89991659159567,0.0,0.05004170420211886,39.29148997225604,0.0,0.0,0.0,0.0,0.0,287723520.0,3.534400085334793,1197.0,2956.0,8.0,11.0,0.0,,,,,,,,,,,,,
17,2023-07-05T10:36:30+00:00,99.66646646646649,0.0,0.2501501501501506,39.29148997225604,0.0,0.0,0.0,0.0,0.0,290045952.0,3.5629288752612625,15762.0,57312.0,54.0,73.0,0.0,,,,,,,,,,,,,
18,2023-07-05T10:36:40+00:00,99.9166332999667,0.0,0.06670003336669951,39.29148997225604,0.0,0.0,0.0,0.0,0.0,290045952.0,3.5629288752612625,1998.0,5800.0,17.0,17.0,0.0,,,,,,,,,,,,,
19,2023-07-05T10:36:50+00:00,98.04902353530282,1.6174929060257026,0.25012518778167153,39.291490275656514,344.0,802816.0,12.0,32768.0,6.0,291110912.0,3.576010860059996,24008.0,18798.0,66.0,63.0,0.0,,,,,,,,,,,,,
20,2023-07-05T10:37:00+00:00,76.09216907476065,11.49961751087467,10.068741163317569,39.316976219154874,2548.0,11304960.0,124.0,109248512.0,428.0,298483712.0,3.666578447128152,347541411.0,644253.0,49762.0,9591.0,0.0,2.0,0.0,0.0,1.96,,6782976.0,0.0,12189696.0,1.0,6045696.0,634.0,344064000.0,29852.0
21,2023-07-05T10:37:10+00:00,18.60944277610948,19.86673340006671,55.286419753086385,39.42840338186904,9020.0,7159808.0,84.0,1096654848.0,4228.0,349810688.0,4.297079799100966,123499828.0,235838.0,17612.0,3381.0,0.0,10.0,0.0,0.0,9.6,,48877568.0,0.0,338513920.0,5.0,3317760.0,1593.0,1382023168.0,1318.0
22,2023-07-05T10:37:20+00:00,0.8448482469676982,79.85518267752603,18.05076077227979,39.48670208699342,9996.0,0.0,0.0,1208639488.0,4706.0,351854592.0,4.322187146849305,257.0,346.0,4.0,5.0,0.0,15.0,0.0,0.0,13.92,45.5010864612922,50331648.0,0.0,338513920.0,5.0,3317760.0,2285.0,2169057280.0,2067.0
23,2023-07-05T10:37:30+00:00,1.780651338816319,88.75189660278164,8.838625309421394,39.521865595517994,10000.0,0.0,0.0,1000579072.0,3830.0,354652160.0,4.356552514609055,15464.0,52841.0,59.0,74.0,0.0,17.0,0.0,0.0,16.37,25.397546530971493,50008064.0,0.0,338513920.0,5.0,3317760.0,2705.0,2643775488.0,2520.0
