           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 02 23:09:28    129.6     2160061      302    83.2%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.1%
Mar 02 23:10:32    144.4     4972797      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:11:33    150.6     7741584      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:12:34    149.9    10245234      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:13:38    151.4    13041522      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:14:38    153.7    15794118      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:15:40    152.4    18284562      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:16:40    153.6    20993466      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:17:40    153.2    23483910      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:18:40    153.6    26105430      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:19:41    153.7    28726950      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:20:41    154.0    31348470      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:21:41    153.8    33882606      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:22:41    153.7    36416742      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:23:41    153.9    39038262      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:24:42    154.0    41659782      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:25:42    154.2    44281302      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:26:44    154.1    46902822      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:27:45    154.2    49568034      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:28:45    154.3    52145862      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:29:45    154.4    54767382      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:30:45    154.3    57301518      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:31:45    154.3    59879346      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:32:45    154.3    62457174      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:33:46    154.4    65122386      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:34:46    154.3    67656522      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:35:47    154.6    70365426      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:36:47    154.4    72855870      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:37:48    154.6    75564774      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:38:48    154.5    78098910      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:39:48    154.7    80764122      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.2%     0.2%
Mar 02 23:40:50    154.5    83341950      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:41:51    154.6    86007162      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:42:51    154.6    88584990      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:43:51    154.7    91206510      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:44:53    154.6    93828030      302    83.0%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:45:54    154.7    96493242      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
Mar 02 23:46:54    154.7    99071070      302    83.1%    293.3     0.2%     4.5%     0.0%     0.0%    12.3%     0.2%
