           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 02 23:59:29     64.2     1070811      300    45.9%    252.8     2.2%     3.3%     0.0%     0.0%    50.8%     0.0%
Mar 03 00:00:33     72.3     2489755      300    45.5%    252.9     2.2%     3.2%     0.0%     0.0%    51.2%     0.0%
Mar 03 00:01:33     73.9     3775673      300    40.7%    252.6     2.3%     2.9%     0.0%     0.0%    56.4%     0.0%
Mar 03 00:02:33     73.4     4972907      300    37.4%    252.5     2.4%     2.6%     0.0%     0.0%    60.0%     0.0%
Mar 03 00:03:35     72.1     6125799      300    33.6%    252.5     2.4%     2.3%     0.0%     0.0%    64.0%     0.0%
Mar 03 00:04:39     73.0     7500401      300    31.1%    252.5     2.4%     2.2%     0.0%     0.0%    66.7%     0.0%
Mar 03 00:05:41     71.7     8608951      300    28.2%    252.8     2.5%     2.0%     0.0%     0.0%    69.8%     0.0%
Mar 03 00:06:41     72.7     9939211      300    25.8%    253.0     2.5%     1.8%     0.0%     0.0%    72.3%     0.0%
Mar 03 00:07:41     72.9    11173784      300    24.5%    253.1     2.5%     1.7%     0.0%     0.0%    73.8%     0.0%
Mar 03 00:08:42     73.1    12452075      300    23.1%    253.3     2.5%     1.6%     0.0%     0.0%    75.3%     0.0%
Mar 03 00:09:42     73.4    13730366      300    22.1%    253.5     2.5%     1.5%     0.0%     0.0%    76.4%     0.0%
Mar 03 00:10:45     73.2    14964578      300    21.1%    253.6     2.5%     1.4%     0.0%     0.0%    77.4%     0.0%
Mar 03 00:11:51     73.3    16331027      300    20.3%    253.8     2.5%     1.4%     0.0%     0.0%    78.3%     0.0%
Mar 03 00:12:52     73.1    17521160      300    19.5%    254.0     2.5%     1.3%     0.0%     0.0%    79.1%     0.0%
Mar 03 00:13:53     73.4    18843530      300    18.8%    254.1     2.5%     1.3%     0.0%     0.0%    79.9%     0.0%
Mar 03 00:14:54     73.4    20077742      300    18.1%    254.3     2.5%     1.2%     0.0%     0.0%    80.7%     0.0%
Mar 03 00:15:54     73.4    21311954      300    17.5%    254.5     2.5%     1.2%     0.0%     0.0%    81.2%     0.0%
Mar 03 00:16:57     73.7    22678403      300    17.0%    254.7     2.5%     1.2%     0.0%     0.0%    81.8%     0.0%
Mar 03 00:18:00     73.6    23956694      300    17.1%    254.7     2.5%     1.2%     0.0%     0.0%    81.7%     0.0%
