           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 02 22:42:00     66.1    47354718      300     9.9%    240.0     2.8%     1.2%     0.0%     0.0%    88.8%     0.1%
Mar 02 22:43:03     66.1    48497392      300     9.7%    240.0     2.8%     1.2%     0.0%     0.0%    89.0%     0.1%
Mar 02 22:44:05     66.2    49684015      300     9.7%    240.0     2.8%     1.2%     0.0%     0.0%    89.0%     0.1%
Mar 02 22:45:05     66.2    50826689      300     9.7%    240.0     2.8%     1.2%     0.0%     0.0%    89.0%     0.1%
Mar 02 22:46:05     66.3    51969363      300     9.6%    240.0     2.8%     1.2%     0.0%     0.0%    89.1%     0.1%
Mar 02 22:47:06     66.2    53024139      300     9.4%    240.0     2.9%     1.1%     0.0%     0.0%    89.3%     0.1%
Mar 02 22:48:08     66.1    54122864      300     9.2%    240.0     2.9%     1.1%     0.0%     0.0%    89.5%     0.1%
Mar 02 22:49:08     66.3    55353436      300     9.6%    240.0     2.8%     1.2%     0.0%     0.0%    89.1%     0.1%
Mar 02 22:50:11     66.3    56540059      300     9.7%    240.0     2.8%     1.2%     0.0%     0.0%    89.0%     0.1%
Mar 02 22:51:11     66.4    57682733      300     9.8%    240.0     2.8%     1.2%     0.0%     0.0%    88.9%     0.1%
Mar 02 22:52:13     66.4    58825407      300     9.6%    240.0     2.8%     1.2%     0.0%     0.0%    89.1%     0.1%
Mar 02 22:53:14     66.4    60012030      300     9.7%    240.0     2.8%     1.2%     0.0%     0.0%    89.0%     0.1%
Mar 02 22:54:18     66.4    61154704      300     9.8%    240.1     2.8%     1.2%     0.0%     0.0%    88.8%     0.1%
Mar 02 22:55:18     66.3    62209480      300     9.7%    240.1     2.8%     1.2%     0.0%     0.0%    89.0%     0.1%
Mar 02 22:56:21     66.5    63527950      300     9.7%    240.1     2.8%     1.2%     0.0%     0.0%    89.0%     0.1%
Mar 02 22:57:24     66.5    64670624      300     9.9%    239.8     2.8%     1.2%     0.0%     0.0%    88.8%     0.1%
Mar 02 22:58:24     66.6    65857247      300     9.7%    239.8     2.8%     1.2%     0.0%     0.0%    89.0%     0.1%
Mar 02 22:59:25     66.6    66999921      300     9.6%    239.8     2.8%     1.1%     0.0%     0.0%    89.1%     0.1%
Mar 02 23:00:27     66.5    68098646      300     9.4%    239.8     2.8%     1.1%     0.0%     0.0%    89.3%     0.1%
Mar 02 23:01:30     66.5    69241320      300     9.4%    239.8     2.8%     1.1%     0.0%     0.0%    89.3%     0.1%
Mar 02 23:02:35     66.6    70559790      300     9.6%    239.8     2.8%     1.1%     0.0%     0.0%    89.1%     0.1%
Mar 02 23:03:39     66.6    71702464      300     9.4%    239.8     2.8%     1.1%     0.0%     0.0%    89.3%     0.1%
Mar 02 23:04:39     66.7    72976985      300     9.4%    239.8     2.9%     1.1%     0.0%     0.0%    89.4%     0.1%
Mar 02 23:05:43     66.7    74075710      300     9.3%    239.8     2.9%     1.1%     0.0%     0.0%    89.4%     0.1%
Mar 02 23:06:48     66.6    75218384      300     9.2%    239.8     2.9%     1.1%     0.0%     0.0%    89.6%     0.1%
Mar 02 23:07:48     66.7    76492905      300     9.1%    239.8     2.9%     1.1%     0.0%     0.0%    89.6%     0.1%
Mar 02 23:08:49     66.7    77591630      300     9.1%    239.8     2.9%     1.1%     0.0%     0.0%    89.7%     0.1%
Mar 02 23:09:53     66.7    78734304      300     9.1%    239.8     2.9%     1.1%     0.0%     0.0%    89.6%     0.1%
Mar 02 23:10:54     66.7    79920927      300     9.0%    239.8     2.9%     1.1%     0.0%     0.0%    89.8%     0.1%
Mar 02 23:11:59     66.7    81107550      300     9.0%    239.8     2.9%     1.1%     0.0%     0.0%    89.7%     0.1%
Mar 02 23:13:02     66.7    82250224      300     9.0%    239.8     2.9%     1.1%     0.0%     0.0%    89.7%     0.1%
Mar 02 23:14:04     66.8    83480796      300     9.1%    239.8     2.9%     1.1%     0.0%     0.0%    89.7%     0.1%
Mar 02 23:15:07     66.7    84623470      300     9.2%    239.8     2.9%     1.1%     0.0%     0.0%    89.6%     0.1%
Mar 02 23:16:07     66.8    85854042      300     9.2%    239.8     2.9%     1.1%     0.0%     0.0%    89.5%     0.1%
Mar 02 23:17:08     66.8    86996716      300     9.1%    239.8     2.9%     1.1%     0.0%     0.0%    89.7%     0.1%
Mar 02 23:18:13     66.8    88139390      300     9.0%    239.8     2.9%     1.1%     0.0%     0.0%    89.8%     0.1%
Mar 02 23:19:13     66.9    89369962      300     9.2%    239.8     2.9%     1.1%     0.0%     0.0%    89.5%     0.1%
Mar 02 23:20:13     66.9    90468687      300     9.2%    239.8     2.9%     1.1%     0.0%     0.0%    89.5%     0.1%
Mar 02 23:21:13     66.9    91699259      300     9.5%    239.9     2.9%     1.1%     0.0%     0.0%    89.3%     0.1%
Mar 02 23:22:16     66.9    92841933      300     9.5%    239.9     2.9%     1.1%     0.0%     0.0%    89.3%     0.1%
Mar 02 23:23:18     66.9    93984607      300     9.4%    239.8     2.9%     1.1%     0.0%     0.0%    89.4%     0.1%
Mar 02 23:24:18     66.9    95127281      300     9.2%    239.8     2.9%     1.1%     0.0%     0.0%    89.5%     0.1%
Mar 02 23:25:18     66.9    96226006      300     9.1%    239.8     2.9%     1.1%     0.0%     0.0%    89.6%     0.1%
Mar 02 23:26:23     66.9    97412629      300     9.0%    239.8     2.9%     1.1%     0.0%     0.0%    89.7%     0.1%
Mar 02 23:27:26     66.9    98555303      300     8.9%    239.8     2.9%     1.1%     0.0%     0.0%    89.8%     0.1%
Mar 02 23:28:26     67.0    99785875      300     8.9%    239.8     2.9%     1.1%     0.0%     0.0%    89.8%     0.1%
Mar 02 23:40:29     59.1   100000000      300     8.9%    239.8     2.9%     1.1%     0.0%     0.0%    89.8%     0.1%
ALL DONE!
