           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 02 22:50:17     64.6     1111846      300     6.4%    254.9     2.5%     0.7%     0.0%     0.0%    92.8%     0.0%
Mar 02 22:51:17     74.6     2526566      300     6.4%    255.0     2.5%     0.7%     0.0%     0.0%    92.8%     0.0%
Mar 02 22:52:17     78.0     3941286      300     6.6%    254.7     2.5%     0.8%     0.0%     0.0%    92.5%     0.0%
Mar 02 22:53:17     79.7     5356006      300     7.0%    254.3     2.5%     0.8%     0.0%     0.0%    92.2%     0.0%
Mar 02 22:54:18     80.4     6770726      300     7.8%    253.4     2.6%     0.8%     0.0%     0.0%    91.3%     0.0%
Mar 02 22:55:18     81.2     8185446      300     8.2%    253.1     2.6%     0.9%     0.0%     0.0%    90.9%     0.0%
Mar 02 22:56:18     81.7     9600166      300     7.9%    253.3     2.6%     0.8%     0.0%     0.0%    91.2%     0.0%
Mar 02 22:57:18     82.4    11052844      300     7.8%    253.5     2.6%     0.8%     0.0%     0.0%    91.3%     0.0%
Mar 02 22:58:18     82.6    12459212      300     7.8%    253.5     2.6%     0.8%     0.0%     0.0%    91.4%     0.0%
Mar 02 22:59:18     83.0    13909529      300     8.1%    253.2     2.6%     0.9%     0.0%     0.0%    91.0%     0.0%
Mar 02 23:00:18     83.2    15315897      300     8.4%    252.9     2.6%     0.9%     0.0%     0.0%    90.6%     0.0%
Mar 02 23:01:18     83.5    16766214      300     8.3%    253.1     2.6%     0.9%     0.0%     0.0%    90.8%     0.0%
Mar 02 23:02:18     83.8    18216531      300     8.1%    253.2     2.6%     0.9%     0.0%     0.0%    91.0%     0.0%
Mar 02 23:03:18     83.8    19622899      300     8.1%    253.2     2.6%     0.9%     0.0%     0.0%    91.0%     0.0%
Mar 02 23:04:18     83.8    21029267      300     8.3%    253.1     2.6%     0.9%     0.0%     0.0%    90.8%     0.0%
Mar 02 23:05:18     83.9    22435635      300     8.6%    252.8     2.6%     0.9%     0.0%     0.0%    90.4%     0.0%
Mar 02 23:06:19     84.1    23929901      300     8.5%    252.9     2.6%     0.9%     0.0%     0.0%    90.6%     0.0%
