           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 02 23:38:20     40.1      801196      300    17.7%    239.4     2.9%     1.4%     0.0%     0.0%    80.8%     0.0%
Mar 02 23:39:21     43.3     1598156      300    11.4%    239.4     2.8%     1.0%     0.0%     0.0%    87.6%     0.0%
Mar 02 23:40:22     46.1     2482356      300     7.4%    239.2     2.8%     0.8%     0.0%     0.0%    91.8%     0.0%
Mar 02 23:41:24     48.0     3410766      300     6.6%    239.4     2.8%     0.7%     0.0%     0.0%    92.6%     0.0%
Mar 02 23:42:24     47.4     4162336      300     7.7%    239.7     2.7%     0.8%     0.0%     0.0%    91.4%     0.0%
Mar 02 23:43:25     47.8     5002326      300     9.3%    240.0     2.6%     0.9%     0.0%     0.0%    89.7%     0.0%
Mar 02 23:44:25     49.2     5974946      300    10.0%    239.9     2.6%     1.0%     0.0%     0.0%    88.9%     0.0%
Mar 02 23:45:26     48.6     6726516      300     9.3%    239.9     2.6%     0.9%     0.0%     0.0%    89.7%     0.0%
Mar 02 23:46:26     49.7     7699136      300    10.6%    240.1     2.5%     1.0%     0.0%     0.0%    88.4%     0.0%
Mar 02 23:47:29     49.8     8583336      300    10.4%    240.1     2.5%     1.0%     0.0%     0.0%    88.6%     0.0%
Mar 02 23:48:34     50.8     9688586      300    12.3%    239.9     2.6%     1.2%     0.0%     0.0%    86.5%     0.0%
Mar 02 23:49:38     52.0    10833099      300    13.7%    240.0     2.6%     1.3%     0.0%     0.0%    85.1%     0.0%
Mar 02 23:50:39     52.8    11887875      300    15.0%    240.2     2.6%     1.3%     0.0%     0.0%    83.6%     0.0%
Mar 02 23:51:41     52.5    12722906      300    15.1%    240.2     2.5%     1.4%     0.0%     0.0%    83.5%     0.0%
Mar 02 23:52:44     52.8    13733733      300    15.4%    240.1     2.5%     1.4%     0.0%     0.0%    83.2%     0.0%
Mar 02 23:53:47     52.7    14612713      300    14.8%    240.2     2.5%     1.3%     0.0%     0.0%    83.8%     0.0%
Mar 02 23:54:47     52.5    15447744      300    14.4%    240.1     2.5%     1.3%     0.0%     0.0%    84.2%     0.0%
Mar 02 23:55:55     52.9    16546469      300    14.7%    239.9     2.6%     1.3%     0.0%     0.0%    84.0%     0.0%
Mar 02 23:56:55     53.5    17645194      300    14.7%    239.9     2.6%     1.3%     0.0%     0.0%    83.9%     0.0%
Mar 02 23:57:56     53.4    18524174      300    14.8%    240.0     2.6%     1.3%     0.0%     0.0%    83.9%     0.0%
Mar 02 23:58:56     53.8    19535001      300    15.1%    240.0     2.6%     1.3%     0.0%     0.0%    83.6%     0.0%
Mar 03 00:00:01     53.6    20457930      300    15.4%    240.1     2.6%     1.4%     0.0%     0.0%    83.1%     0.0%
Mar 03 00:01:04     53.1    21161114      300    15.2%    240.1     2.6%     1.4%     0.0%     0.0%    83.4%     0.0%
Mar 03 00:02:06     53.6    22303788      300    15.6%    240.1     2.5%     1.4%     0.0%     0.0%    83.0%     0.0%
Mar 03 00:03:07     53.5    23182768      300    15.2%    240.1     2.5%     1.4%     0.0%     0.0%    83.4%     0.0%
Mar 03 00:04:07     53.3    23973850      300    15.3%    240.1     2.5%     1.4%     0.0%     0.0%    83.3%     0.0%
Mar 03 00:05:14     53.1    24852830      300    15.3%    240.1     2.5%     1.4%     0.0%     0.0%    83.3%     0.0%
Mar 03 00:06:14     53.7    26039453      300    15.5%    240.1     2.5%     1.4%     0.0%     0.0%    83.1%     0.0%
Mar 03 00:07:16     53.4    26830535      300    15.6%    240.1     2.5%     1.4%     0.0%     0.0%    83.0%     0.0%
Mar 03 00:08:17     53.2    27621617      300    15.3%    240.1     2.5%     1.4%     0.0%     0.0%    83.3%     0.0%
Mar 03 00:09:18     53.5    28676393      300    15.7%    240.1     2.5%     1.4%     0.0%     0.0%    82.8%     0.0%
Mar 03 00:10:18     53.2    29423526      300    15.5%    240.0     2.5%     1.4%     0.0%     0.0%    83.0%     0.0%
Mar 03 00:11:24     53.1    30346455      300    15.9%    240.1     2.5%     1.4%     0.0%     0.0%    82.7%     0.0%
Mar 03 00:12:26     53.4    31401231      300    16.1%    240.0     2.5%     1.4%     0.0%     0.0%    82.5%     0.0%
Mar 03 00:13:28     53.2    32192313      300    16.0%    240.0     2.5%     1.4%     0.0%     0.0%    82.5%     0.0%
Mar 03 00:14:35     53.3    33247089      300    16.0%    240.0     2.5%     1.4%     0.0%     0.0%    82.6%     0.0%
