           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 02 21:24:23     58.9     1111846      300    23.0%    248.1     2.9%     3.7%     0.0%     0.0%    73.2%     0.0%
Mar 02 21:25:27     68.9     2526566      300    25.0%    247.9     2.9%     4.0%     0.0%     0.0%    70.9%     0.0%
Mar 02 21:26:31     72.4     3941286      300    26.6%    247.8     2.8%     4.2%     0.0%     0.0%    69.1%     0.0%
Mar 02 21:27:34     74.4     5356006      300    28.1%    247.8     2.8%     4.4%     0.0%     0.0%    67.4%     0.0%
Mar 02 21:28:35     76.2     6770726      300    30.4%    247.8     2.7%     4.7%     0.1%     0.0%    64.8%     0.0%
Mar 02 21:29:38     76.9     8185446      300    30.7%    247.8     2.7%     4.7%     0.1%     0.0%    64.5%     0.0%
Mar 02 21:30:43     77.1     9600166      300    30.0%    247.8     2.7%     4.6%     0.1%     0.0%    65.3%     0.0%
Mar 02 21:31:46     77.6    11008895      300    29.8%    247.8     2.7%     4.6%     0.1%     0.0%    65.6%     0.0%
Mar 02 21:32:46     78.0    12371314      300    29.9%    247.8     2.7%     4.6%     0.1%     0.0%    65.4%     0.0%
Mar 02 21:33:48     78.4    13777682      300    30.8%    247.8     2.7%     4.7%     0.1%     0.0%    64.4%     0.0%
Mar 02 21:34:51     78.5    15184050      300    31.4%    247.8     2.6%     4.8%     0.1%     0.0%    63.7%     0.0%
Mar 02 21:35:56     78.5    16590418      300    30.7%    247.8     2.7%     4.7%     0.1%     0.0%    64.5%     0.0%
Mar 02 21:37:01     78.4    17996786      300    30.3%    247.8     2.7%     4.7%     0.1%     0.0%    65.0%     0.0%
Mar 02 21:38:05     78.5    19403154      300    30.0%    247.8     2.7%     4.6%     0.1%     0.0%    65.3%     0.0%
Mar 02 21:39:08     78.6    20809522      300    30.2%    247.8     2.7%     4.6%     0.1%     0.0%    65.0%     0.0%
Mar 02 21:40:09     78.9    22215890      300    30.7%    247.8     2.7%     4.7%     0.1%     0.0%    64.5%     0.0%
Mar 02 21:41:09     78.9    23534360      300    30.3%    247.8     2.7%     4.6%     0.1%     0.0%    65.0%     0.0%
Mar 02 21:42:09     78.8    24808881      300    30.0%    247.9     2.7%     4.6%     0.1%     0.0%    65.3%     0.0%
Mar 02 21:43:12     78.7    26171300      300    29.8%    247.9     2.7%     4.6%     0.1%     0.0%    65.6%     0.0%
Mar 02 21:44:16     78.7    27577668      300    29.8%    247.9     2.7%     4.6%     0.1%     0.0%    65.5%     0.0%
Mar 02 21:45:18     78.9    28984036      300    30.3%    247.8     2.7%     4.7%     0.1%     0.0%    64.9%     0.0%
Mar 02 21:46:23     78.8    30390404      300    30.2%    247.9     2.7%     4.6%     0.1%     0.0%    65.1%     0.0%
Mar 02 21:47:28     78.8    31796772      300    30.1%    247.9     2.7%     4.6%     0.1%     0.0%    65.3%     0.0%
Mar 02 21:48:32     78.8    33203140      300    30.0%    247.9     2.7%     4.6%     0.1%     0.0%    65.3%     0.0%
Mar 02 21:49:35     78.9    34609508      300    30.1%    247.8     2.7%     4.6%     0.1%     0.0%    65.2%     0.0%
Mar 02 21:50:36     79.0    36015876      300    30.5%    247.8     2.7%     4.7%     0.1%     0.0%    64.7%     0.0%
Mar 02 21:51:39     79.1    37422244      300    30.6%    247.8     2.7%     4.7%     0.1%     0.0%    64.7%     0.0%
Mar 02 21:52:44     79.0    38828612      300    30.4%    247.9     2.7%     4.7%     0.1%     0.0%    64.9%     0.0%
Mar 02 21:53:48     79.0    40234980      300    30.3%    247.9     2.7%     4.6%     0.1%     0.0%    65.0%     0.0%
Mar 02 21:54:52     79.0    41641348      300    30.3%    247.9     2.7%     4.6%     0.1%     0.0%    65.0%     0.0%
Mar 02 21:55:54     79.1    43047716      300    30.4%    247.9     2.7%     4.7%     0.1%     0.0%    64.8%     0.0%
Mar 02 21:56:54     79.2    44410135      300    30.6%    247.9     2.7%     4.7%     0.1%     0.0%    64.6%     0.0%
Mar 02 21:57:54     79.0    45640707      300    30.4%    247.8     2.7%     4.7%     0.1%     0.0%    64.8%     0.0%
Mar 02 21:58:55     79.1    47003126      300    30.3%    247.8     2.7%     4.6%     0.1%     0.0%    65.0%     0.0%
Mar 02 21:59:55     79.1    48365545      300    30.2%    247.8     2.7%     4.6%     0.1%     0.0%    65.1%     0.0%
Mar 02 22:00:57     79.1    49684015      300    30.2%    247.8     2.7%     4.6%     0.1%     0.0%    65.1%     0.0%
Mar 02 22:01:58     79.2    51090383      300    30.5%    247.8     2.7%     4.7%     0.1%     0.0%    64.7%     0.0%
Mar 02 22:02:59     79.2    52452802      300    30.3%    247.8     2.7%     4.7%     0.1%     0.0%    65.0%     0.0%
Mar 02 22:03:59     79.1    53683374      300    30.2%    247.8     2.7%     4.7%     0.1%     0.0%    65.1%     0.0%
Mar 02 22:05:02     79.1    55089742      300    30.1%    247.8     2.7%     4.6%     0.1%     0.0%    65.1%     0.0%
