           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 02 23:48:41     40.2      758985      300    34.7%    254.9     2.4%     2.7%     0.0%     0.0%    62.5%     0.1%
Mar 02 23:49:47     49.0     1824625      300    30.4%    254.3     2.5%     2.4%     0.0%     0.0%    67.1%     0.1%
Mar 02 23:50:55     51.5     2888833      300    28.0%    253.9     2.6%     2.2%     0.0%     0.0%    69.7%     0.2%
Mar 02 23:52:03     52.7     3953041      300    25.4%    253.5     2.6%     2.0%     0.0%     0.0%    72.5%     0.2%
Mar 02 23:53:11     53.4     5017249      300    23.5%    253.2     2.7%     1.9%     0.0%     0.0%    74.4%     0.2%
Mar 02 23:54:20     53.8     6081457      300    21.3%    252.9     2.7%     1.7%     0.0%     0.0%    76.8%     0.1%
Mar 02 23:55:28     54.2     7145665      300    19.9%    252.6     2.8%     1.6%     0.0%     0.0%    78.4%     0.1%
Mar 02 23:56:35     54.5     8209873      300    18.6%    252.4     2.8%     1.5%     0.0%     0.0%    79.8%     0.1%
Mar 02 23:57:44     54.6     9274081      300    17.6%    252.2     2.8%     1.4%     0.0%     0.0%    80.9%     0.1%
Mar 02 23:58:53     54.7    10336283      300    16.9%    252.0     2.9%     1.3%     0.0%     0.0%    81.6%     0.1%
Mar 03 00:00:01     54.8    11394179      300    16.2%    251.9     2.9%     1.3%     0.0%     0.0%    82.4%     0.1%
Mar 03 00:01:09     54.9    12452075      300    15.7%    251.8     2.9%     1.2%     0.0%     0.0%    82.9%     0.1%
Mar 03 00:02:17     55.0    13509971      300    15.1%    251.6     2.9%     1.2%     0.0%     0.0%    83.5%     0.1%
Mar 03 00:03:25     55.1    14567867      300    14.8%    251.5     2.9%     1.2%     0.0%     0.0%    83.9%     0.1%
Mar 03 00:04:33     55.1    15625763      300    14.4%    251.4     2.9%     1.1%     0.0%     0.0%    84.3%     0.1%
Mar 03 00:05:33     55.5    16639580      300    14.2%    251.3     3.0%     1.1%     0.0%     0.0%    84.6%     0.1%
Mar 03 00:06:33     55.2    17477081      300    14.0%    251.3     3.0%     1.1%     0.0%     0.0%    84.7%     0.1%
Mar 03 00:07:38     55.1    18446819      300    13.8%    251.2     3.0%     1.1%     0.0%     0.0%    85.0%     0.1%
Mar 03 00:08:38     55.4    19460636      300    13.6%    251.1     3.0%     1.1%     0.0%     0.0%    85.2%     0.1%
Mar 03 00:09:39     55.1    20298137      300    13.5%    251.1     3.0%     1.1%     0.0%     0.0%    85.3%     0.1%
Mar 03 00:10:43     55.1    21267875      300    13.2%    251.0     3.0%     1.0%     0.0%     0.0%    85.6%     0.1%
Mar 03 00:11:44     55.1    22193534      300    13.1%    250.9     3.0%     1.0%     0.0%     0.0%    85.7%     0.1%
