           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
Mar 02 22:01:05     40.1      667774      300    11.5%    240.5     2.8%     1.0%     0.0%     0.0%    87.4%     0.0%
Mar 02 22:02:08     44.2     1509736      300    15.0%    239.9     2.8%     1.3%     0.0%     0.0%    83.7%     0.0%
Mar 02 22:03:19     45.2     2438146      300    10.9%    239.8     2.8%     1.0%     0.0%     0.0%    88.1%     0.0%
Mar 02 22:04:19     46.5     3278136      300     8.2%    239.7     2.8%     0.8%     0.0%     0.0%    91.0%     0.0%
Mar 02 22:05:20     47.1     4118126      300     7.0%    239.6     2.8%     0.8%     0.0%     0.0%    92.2%     0.0%
Mar 02 22:06:22     49.0     5134956      300     7.5%    239.9     2.7%     0.8%     0.0%     0.0%    91.6%     0.0%
Mar 02 22:07:33     46.9     5842316      300     7.7%    240.0     2.7%     0.8%     0.0%     0.0%    91.4%     0.0%
Mar 02 22:08:45     48.4     6991776      300     9.8%    240.4     2.6%     1.0%     0.0%     0.0%    89.2%     0.0%
Mar 02 22:09:49     48.8     7920186      300     9.3%    240.3     2.6%     0.9%     0.0%     0.0%    89.7%     0.0%
Mar 02 22:10:50     49.6     8892806      300     9.8%    240.3     2.6%     1.0%     0.0%     0.0%    89.2%     0.0%
Mar 02 22:11:56     49.1     9688586      300     9.2%    240.2     2.6%     0.9%     0.0%     0.0%    89.8%     0.0%
Mar 02 22:12:58     49.4    10613354      300    10.0%    240.4     2.5%     1.0%     0.0%     0.0%    89.0%     0.0%
Mar 02 22:13:58     50.0    11580232      300    10.6%    240.5     2.5%     1.0%     0.0%     0.0%    88.3%     0.0%
Mar 02 22:14:59     50.2    12459212      300    10.3%    240.4     2.5%     1.0%     0.0%     0.0%    88.6%     0.0%
Mar 02 22:16:15     50.8    13689784      300    12.0%    240.3     2.5%     1.1%     0.0%     0.0%    86.8%     0.0%
Mar 02 22:17:18     51.1    14656662      300    12.0%    240.2     2.6%     1.1%     0.0%     0.0%    86.8%     0.0%
Mar 02 22:18:20     51.9    15799336      300    13.3%    240.4     2.6%     1.2%     0.0%     0.0%    85.4%     0.0%
Mar 02 22:19:20     53.2    17073857      300    15.0%    240.6     2.5%     1.4%     0.0%     0.0%    83.5%     0.0%
Mar 02 22:20:20     52.7    17777041      300    14.9%    240.5     2.5%     1.3%     0.0%     0.0%    83.7%     0.0%
Mar 02 22:21:22     52.8    18743919      300    15.2%    240.6     2.5%     1.4%     0.0%     0.0%    83.4%     0.0%
Mar 02 22:22:22     53.1    19710797      300    15.2%    240.5     2.5%     1.4%     0.0%     0.0%    83.4%     0.0%
Mar 02 22:23:22     53.1    20589777      300    15.2%    240.5     2.5%     1.4%     0.0%     0.0%    83.4%     0.0%
Mar 02 22:24:28     52.8    21468757      300    14.7%    240.5     2.5%     1.3%     0.0%     0.0%    83.9%     0.0%
Mar 02 22:25:28     52.8    22347737      300    14.5%    240.4     2.5%     1.3%     0.0%     0.0%    84.1%     0.0%
Mar 02 22:26:31     52.7    23226717      300    14.3%    240.4     2.5%     1.3%     0.0%     0.0%    84.4%     0.0%
Mar 02 22:27:33     53.2    24369391      300    14.7%    240.2     2.6%     1.3%     0.0%     0.0%    83.9%     0.0%
Mar 02 22:28:33     53.2    25248371      300    14.5%    240.2     2.6%     1.3%     0.0%     0.0%    84.2%     0.0%
