,Timestamp,cpu_usage_idle [Avg] [%],cpu_usage_iowait [Avg] [%],cpu_usage_user [Avg] [%],disk_used_percent [Avg] [%],diskio_io_time [Max] [ms],diskio_read_bytes [Sum] [Bytes],diskio_reads [Sum] [n],diskio_write_bytes [Sum] [Bytes],diskio_writes [Sum] [n],mem_used [Avg] [Bytes],mem_used_percent [Avg] [%],net_bytes_recv [Sum] [Bytes],net_bytes_sent [Sum] [Bytes],net_packets_recv [Sum] [n],net_packets_sent [Sum] [n],swap_used_percent [Avg] [%],procstat_cpu_time [Max] [],procstat_cpu_time_idle [Max] [],procstat_cpu_time_iowait [Max] [],procstat_cpu_time_user [Max] [],procstat_cpu_usage [Avg] [%],procstat_memory_rss [Avg] [Bytes],procstat_memory_swap [Avg] [Bytes],procstat_memory_vms [Avg] [Bytes],procstat_num_threads [Max] [],procstat_read_bytes [Sum] [Bytes],procstat_read_count [Sum] [],procstat_write_bytes [Sum] [Bytes],procstat_write_count [Sum] []
0,2023-08-14 17:04:40+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.02,0.43,,7192576.0,0.0,12414976.0,1.0,2852864.0,1530.0,89485312.0,5598.0
1,2023-08-14 17:04:50+00:00,,,,,,,,,,,,,,,,,1.0,0.0,0.02,0.8,8.099843827721143,7192576.0,0.0,12414976.0,1.0,2852864.0,1530.0,175108096.0,10824.0
2,2023-08-14 17:05:00+00:00,,,,,,,,,,,,,,,,,2.0,0.0,0.02,1.07,6.800064322488432,7192576.0,0.0,12414976.0,1.0,2852864.0,1530.0,234844160.0,14470.0
3,2023-08-14 17:05:10+00:00,,,,,,,,,,,,,,,,,3.0,0.0,0.02,1.34,7.999876517106032,7192576.0,0.0,12414976.0,1.0,2852864.0,1530.0,301154304.0,18517.0
4,2023-08-14 17:05:20+00:00,,,,,,,,,,,,,,,,,3.0,0.0,0.02,1.7,8.300025665339364,7192576.0,0.0,12414976.0,1.0,2852864.0,1530.0,379650048.0,23308.0
5,2023-08-14 17:05:30+00:00,,,,,,,,,,,,,,,,,6.0,0.0,0.0,5.72,,23552000.0,0.0,322248704.0,5.0,1389568.0,4285.0,547356672.0,522.0
6,2023-08-14 17:05:40+00:00,,,,,,,,,,,,,,,,,25.0,0.0,0.0,23.27,196.29365500389568,17186816.0,0.0,322248704.0,3.0,123024384.0,39961.0,3044913152.0,2905.0
7,2023-08-14 17:05:50+00:00,,,,,,,,,,,,,,,,,11.0,0.0,0.01,8.33,,1060159488.0,0.0,1303404544.0,7.0,718179328.0,10012.0,0.0,54.0
8,2023-08-14 17:06:00+00:00,,,,,,,,,,,,,,,,,31.0,0.0,0.01,28.23,199.19865518995897,1068425216.0,0.0,1311793152.0,7.0,718179328.0,12099.0,0.0,54.0
9,2023-08-14 17:06:10+00:00,,,,,,,,,,,,,,,,,51.0,0.0,0.01,48.14,199.10250691957486,1072910336.0,0.0,1322278912.0,7.0,718179328.0,14187.0,0.0,54.0
10,2023-08-14 17:06:20+00:00,,,,,,,,,,,,,,,,,71.0,0.0,0.01,68.04,199.18908459751543,1077329920.0,0.0,1322278912.0,7.0,718179328.0,16344.0,0.0,56.0
11,2023-08-14 17:06:30+00:00,,,,,,,,,,,,,,,,,91.0,0.0,0.01,87.94,199.09744076167692,1078771712.0,0.0,1322278912.0,7.0,718179328.0,18431.0,0.0,56.0
12,2023-08-14 17:06:40+00:00,,,,,,,,,,,,,,,,,110.0,0.0,0.01,107.84,199.11030286306647,1078820864.0,0.0,1328570368.0,7.0,718179328.0,20449.0,0.0,56.0
